257008,PDT000158881.3,2016-11-15T05:19:59Z,SAMN06015599,GCA_012554805.1
190762,PDT000160317.3,2016-11-16T06:18:06Z,SAMN06018844,GCA_012550935.1
147879,PDT000160330.3,2016-11-16T06:18:08Z,SAMN06018864,GCA_012550965.1
257009,PDT000160410.3,2016-11-16T06:18:20Z,SAMN06018603,GCA_012550075.1
240161,PDT000160415.3,2016-11-16T06:18:21Z,SAMN06018614,GCA_012551355.1
302928,PDT000160465.3,2016-11-16T06:18:29Z,SAMN06019198,GCA_012550155.1
227793,PDT000160590.3,2016-11-16T06:18:50Z,SAMN06019014,GCA_012548975.1
347287,PDT000239039.2,2017-09-04T04:40:03Z,SAMN07601764,GCA_012420505.1
315256,PDT000239043.3,2017-09-04T04:40:03Z,SAMN07601774,GCA_012419745.1
328691,PDT000239049.3,2017-09-04T04:40:05Z,SAMN07601777,GCA_012420385.1
313146,PDT000239055.3,2017-09-04T04:40:06Z,SAMN07601784,GCA_012420685.1
401706,PDT000239064.3,2017-09-04T04:40:07Z,SAMN07601794,GCA_012420415.1
159892,PDT000241700.3,2017-09-20T05:38:13Z,SAMN07672218,GCA_012414405.1
294709,PDT000241920.3,2017-09-21T06:33:54Z,SAMN07672323,GCA_012413005.1
302860,PDT000241929.3,2017-09-21T06:33:56Z,SAMN07672328,GCA_012413425.1
311955,PDT000241941.3,2017-09-21T06:33:59Z,SAMN07672334,GCA_012413175.1
313148,PDT000241954.3,2017-09-21T06:34:03Z,SAMN07672357,GCA_012412645.1
313147,PDT000241957.3,2017-09-21T06:34:03Z,SAMN07672363,GCA_012411845.1
313137,PDT000241961.3,2017-09-21T06:34:05Z,SAMN07672362,GCA_012411975.1
313879,PDT000241967.3,2017-09-21T06:34:07Z,SAMN07672367,GCA_012411465.1
313306,PDT000241984.3,2017-09-21T06:34:11Z,SAMN07672393,GCA_012412125.1
315176,PDT000241986.3,2017-09-21T06:34:12Z,SAMN07672387,GCA_012411905.1
347294,PDT000242135.2,2017-09-21T06:34:54Z,SAMN07672624,GCA_012408505.1
347296,PDT000242137.2,2017-09-21T06:34:55Z,SAMN07672636,GCA_012408565.1
337011,PDT000242150.3,2017-09-21T06:34:58Z,SAMN07672678,GCA_012408285.1
347328,PDT000242156.2,2017-09-21T06:35:00Z,SAMN07672622,GCA_012408325.1
347292,PDT000242158.2,2017-09-21T06:35:01Z,SAMN07672637,GCA_012407845.1
347324,PDT000242175.2,2017-09-21T06:35:06Z,SAMN07672674,GCA_012407375.1
347356,PDT000242179.2,2017-09-21T06:35:07Z,SAMN07672692,GCA_012407285.1
347357,PDT000242195.2,2017-09-21T06:35:12Z,SAMN07672705,GCA_012407665.1
356324,PDT000242197.3,2017-09-21T06:35:12Z,SAMN07672703,GCA_012407645.1
347330,PDT000242210.2,2017-09-21T06:35:16Z,SAMN07672729,GCA_012407235.1
347371,PDT000242218.2,2017-09-21T06:35:18Z,SAMN07672750,GCA_012407145.1
347307,PDT000242228.2,2017-09-21T06:35:21Z,SAMN07672753,GCA_012407005.1
356534,PDT000242229.3,2017-09-21T06:35:22Z,SAMN07672757,GCA_012406965.1
347306,PDT000242232.2,2017-09-21T06:35:22Z,SAMN07672764,GCA_012406905.1
358049,PDT000242233.3,2017-09-21T06:35:23Z,SAMN07672792,GCA_012406865.1
365862,PDT000242237.2,2017-09-21T06:35:24Z,SAMN07672928,GCA_012406885.1
353842,PDT000242255.3,2017-09-21T06:35:29Z,SAMN07672934,GCA_012406465.1
363607,PDT000242259.3,2017-09-21T06:35:30Z,SAMN07672780,GCA_012406505.1
358444,PDT000242263.3,2017-09-21T06:35:31Z,SAMN07672932,GCA_012406195.1
399731,PDT000242345.3,2017-09-21T06:35:52Z,SAMN07673064,GCA_012404245.1
399353,PDT000242346.3,2017-09-21T06:35:53Z,SAMN07673065,GCA_012404665.1
394890,PDT000242371.3,2017-09-21T06:36:00Z,SAMN07673177,GCA_012398375.1
376111,PDT000242382.3,2017-09-21T06:36:03Z,SAMN07672972,GCA_012398025.1
408562,PDT000242385.3,2017-09-21T06:36:04Z,SAMN07673182,GCA_012397945.1
394891,PDT000242392.3,2017-09-21T06:36:06Z,SAMN07673178,GCA_012398755.1
408241,PDT000242399.3,2017-09-21T06:36:08Z,SAMN07673173,GCA_012397825.1
391135,PDT000242401.3,2017-09-21T06:36:09Z,SAMN07673051,GCA_012397805.1
399755,PDT000242403.3,2017-09-21T06:36:09Z,SAMN07673076,GCA_012397665.1
364150,PDT000242438.3,2017-09-21T06:36:20Z,SAMN07672961,GCA_012393295.1
391294,PDT000242464.3,2017-09-21T06:36:27Z,SAMN07673025,GCA_012392935.1
315240,PDT000245456.3,2017-09-28T06:42:16Z,SAMN07708601,GCA_012385775.1
313222,PDT000245459.3,2017-09-28T06:42:16Z,SAMN07708605,GCA_012385715.1
387287,PDT000245487.3,2017-09-28T06:42:21Z,SAMN07708891,GCA_012384875.1
402842,PDT000245503.3,2017-09-28T06:42:24Z,SAMN07709016,GCA_012385075.1
155752,PDT000249519.3,2017-10-11T04:37:52Z,SAMN07767097,GCA_011983825.1
417236,PDT000293399.3,2018-03-09T07:50:45Z,SAMN08661300,GCA_012241745.1
423929,PDT000293400.3,2018-03-09T07:50:46Z,SAMN08661302,GCA_012242865.1
416279,PDT000293405.3,2018-03-09T07:50:47Z,SAMN08661313,GCA_012242785.1
431417,PDT000293406.3,2018-03-09T07:50:48Z,SAMN08661319,GCA_012242805.1
412084,PDT000293407.3,2018-03-09T07:50:48Z,SAMN08661309,GCA_012242465.1
411491,PDT000293408.3,2018-03-09T07:50:49Z,SAMN08661304,GCA_012242425.1
442956,PDT000293409.3,2018-03-09T07:50:49Z,SAMN08661314,GCA_012242765.1
425552,PDT000293414.3,2018-03-09T07:50:51Z,SAMN08661317,GCA_012242405.1
417239,PDT000293419.3,2018-03-09T07:50:52Z,SAMN08661310,GCA_012242285.1
456204,PDT000293424.3,2018-03-09T07:50:54Z,SAMN08661325,GCA_012243045.1
430285,PDT000293425.3,2018-03-09T07:50:54Z,SAMN08661328,GCA_012243025.1
359273,PDT000293894.3,2018-03-10T07:53:37Z,SAMN08668382,GCA_012243205.1
315238,PDT000293895.3,2018-03-10T07:53:37Z,SAMN08668380,GCA_012243165.1
402759,PDT000293896.3,2018-03-10T07:53:37Z,SAMN08668377,GCA_012241985.1
315232,PDT000293899.3,2018-03-10T07:53:38Z,SAMN08668379,GCA_012241885.1
320952,PDT000293900.2,2018-03-10T07:53:38Z,SAMN08668376,GCA_012243065.1
347326,PDT000293901.2,2018-03-10T07:53:38Z,SAMN08668378,GCA_012242005.1
180795,PDT000293905.3,2018-03-10T07:53:39Z,SAMN08668394,GCA_012241925.1
305227,PDT000293906.3,2018-03-10T07:53:39Z,SAMN08668401,GCA_012243005.1
343769,PDT000293909.3,2018-03-10T07:53:40Z,SAMN08668392,GCA_012241865.1
392878,PDT000293910.3,2018-03-10T07:53:40Z,SAMN08668396,GCA_012241825.1
159893,PDT000293912.3,2018-03-10T07:53:41Z,SAMN08668395,GCA_012241785.1
285558,PDT000294286.2,2018-03-13T05:43:00Z,SAMN08685514,GCA_012242125.1
308726,PDT000294287.2,2018-03-13T05:43:00Z,SAMN08685505,GCA_012242085.1
308725,PDT000294288.2,2018-03-13T05:43:01Z,SAMN08685513,GCA_012242105.1
325546,PDT000294289.3,2018-03-13T05:43:01Z,SAMN08685790,GCA_012242065.1
308471,PDT000294291.3,2018-03-13T05:43:01Z,SAMN08685792,GCA_012243185.1
308550,PDT000294292.3,2018-03-13T05:43:02Z,SAMN08685795,GCA_012242165.1
H124160501,PDT000294293.3,2018-03-13T05:43:02Z,SAMN08685794,GCA_012242205.1
408532,PDT000294295.3,2018-03-13T05:43:03Z,SAMN08687013,GCA_012243125.1
408518,PDT000294298.3,2018-03-13T05:43:03Z,SAMN08687008,GCA_012242175.1
506064,PDT000316457.2,2018-05-21T22:28:30Z,SAMN09225214,GCA_012233385.1
529815,PDT000316576.2,2018-05-21T22:28:55Z,SAMN09225473,GCA_012233505.1
511808,PDT000316922.2,2018-05-21T22:30:26Z,SAMN09227727,GCA_003879015.2
539980,PDT000317155.2,2018-05-21T22:31:16Z,SAMN09228495,GCA_012198625.1
408825,PDT000318609.2,2018-05-23T18:11:48Z,SAMN09238738,GCA_012236585.1
522018,PDT000318827.2,2018-05-24T11:08:50Z,SAMN09244109,GCA_012197225.1
166362,PDT000319240.2,2018-05-25T08:34:37Z,SAMN09257548,GCA_012197425.1
418904,PDT000319277.2,2018-05-25T08:34:44Z,SAMN09257762,GCA_012196545.1
524364,PDT000320885.2,2018-05-30T05:00:28Z,SAMN09276543,GCA_012201765.1
433519,PDT000321567.2,2018-05-31T05:05:33Z,SAMN09284074,GCA_012232145.1
516913,PDT000322014.2,2018-06-01T07:22:18Z,SAMN09290292,GCA_012232505.1
400379,PDT000323266.2,2018-06-04T05:59:41Z,SAMN09302101,GCA_003882755.2
531298,PDT000323631.2,2018-06-05T06:05:12Z,SAMN09343942,GCA_012235125.1
531300,PDT000324167.2,2018-06-06T05:59:04Z,SAMN09372454,GCA_004163955.2
429727,PDT000325137.2,2018-06-08T04:59:51Z,SAMN09380369,GCA_012188885.1
548371,PDT000325659.2,2018-06-09T05:58:50Z,SAMN09384650,GCA_012191165.1
539888,PDT000325770.2,2018-06-09T05:59:12Z,SAMN09385856,GCA_012187645.1
473917,PDT000325807.2,2018-06-09T05:59:19Z,SAMN09386235,GCA_012187505.1
315252,PDT000326122.2,2018-06-10T04:59:28Z,SAMN09387409,GCA_004173695.2
454839,PDT000326229.2,2018-06-10T04:59:48Z,SAMN09387716,GCA_012185345.1
548375,PDT000327204.2,2018-06-11T04:58:24Z,SAMN09388522,GCA_012183555.1
421154,PDT000327257.2,2018-06-11T04:58:34Z,SAMN09388568,GCA_012183335.1
449731,PDT000327344.2,2018-06-11T04:58:50Z,SAMN09388646,GCA_012183985.1
531212,PDT000327889.2,2018-06-12T11:48:06Z,SAMN09395175,GCA_012183735.1
435496,PDT000327893.2,2018-06-12T11:48:07Z,SAMN09395165,GCA_012183695.1
431251,PDT000327902.2,2018-06-12T11:48:09Z,SAMN09395187,GCA_004175385.2
509945,PDT000328049.2,2018-06-12T11:48:41Z,SAMN09395561,GCA_012181765.1
550119,PDT000328058.2,2018-06-12T11:48:44Z,SAMN09395640,GCA_012181605.1
471574,PDT000332098.2,2018-06-19T05:05:39Z,SAMN09443949,GCA_012179145.1
470534,PDT000332762.2,2018-06-20T06:06:17Z,SAMN09457603,GCA_012178415.1
548369,PDT000332861.2,2018-06-20T06:06:40Z,SAMN09458581,GCA_012176515.1
550806,PDT000333292.2,2018-06-21T17:11:15Z,SAMN09462863,GCA_004183375.2
556824,PDT000333931.2,2018-06-22T05:12:15Z,SAMN09466987,GCA_012176565.1
432794,PDT000333968.2,2018-06-22T05:12:24Z,SAMN09467017,GCA_012175915.1
555395,PDT000333979.2,2018-06-22T05:12:27Z,SAMN09467032,GCA_012175835.1
556793,PDT000333980.2,2018-06-22T05:12:28Z,SAMN09467076,GCA_012175715.1
559757,PDT000337253.2,2018-06-27T06:02:47Z,SAMN09489709,GCA_004188555.2
560655,PDT000338975.2,2018-06-30T08:16:01Z,SAMN09519657,GCA_012158185.1
563485,PDT000341773.2,2018-07-06T05:57:00Z,SAMN09606975,GCA_012156945.1
565078,PDT000341796.2,2018-07-06T05:57:04Z,SAMN09607001,GCA_012155455.1
568447,PDT000347565.2,2018-07-13T04:56:09Z,SAMN09651481,GCA_012149885.1
573157,PDT000353551.2,2018-07-25T04:44:54Z,SAMN09710731,GCA_012143185.1
573156,PDT000353553.2,2018-07-25T04:44:54Z,SAMN09710718,GCA_012143965.1
573158,PDT000353562.2,2018-07-25T04:44:56Z,SAMN09710704,GCA_012143305.1
573161,PDT000353575.2,2018-07-25T04:44:59Z,SAMN09710737,GCA_012144045.1
573162,PDT000353582.2,2018-07-25T04:45:01Z,SAMN09710740,GCA_004255305.2
573160,PDT000353588.2,2018-07-25T04:45:02Z,SAMN09710693,GCA_012143785.1
573152,PDT000353596.2,2018-07-25T04:45:04Z,SAMN09710714,GCA_012143625.1
573155,PDT000353597.2,2018-07-25T04:45:04Z,SAMN09710692,GCA_012143605.1
573159,PDT000353605.2,2018-07-25T04:45:06Z,SAMN09710727,GCA_012143405.1
573154,PDT000353613.2,2018-07-25T04:45:08Z,SAMN09710698,GCA_012143465.1
584619,PDT000376199.2,2018-09-14T06:17:20Z,SAMN10057325,GCA_012108975.1
598152,PDT000376216.2,2018-09-14T06:17:23Z,SAMN10057748,GCA_012107935.1
593592,PDT000376228.2,2018-09-14T06:17:25Z,SAMN10058155,GCA_003891915.2
585951,PDT000377013.2,2018-09-15T06:12:03Z,SAMN10064158,GCA_012109435.1
591842,PDT000377057.2,2018-09-15T06:12:10Z,SAMN10064191,GCA_004274045.2
592572,PDT000377094.2,2018-09-15T06:12:16Z,SAMN10065405,GCA_012105115.1
591810,PDT000377105.2,2018-09-15T06:12:18Z,SAMN10065397,GCA_012104415.1
597025,PDT000377106.2,2018-09-15T06:12:18Z,SAMN10064185,GCA_004263105.2
599548,PDT000377124.2,2018-09-15T06:12:21Z,SAMN10065436,GCA_012103795.1
579909,PDT000377165.2,2018-09-15T06:12:28Z,SAMN10065700,GCA_012105155.1
587388,PDT000377169.2,2018-09-15T06:12:29Z,SAMN10065695,GCA_012104175.1
603413,PDT000377932.2,2018-09-16T08:06:03Z,SAMN10068416,GCA_012104815.1
603321,PDT000378035.2,2018-09-16T08:06:21Z,SAMN10068521,GCA_012101885.1
597071,PDT000378048.2,2018-09-16T08:06:23Z,SAMN10068528,GCA_012101615.1
581287,PDT000378059.2,2018-09-16T08:06:25Z,SAMN10068539,GCA_012101545.1
593561,PDT000378530.2,2018-09-17T08:13:23Z,SAMN10075497,GCA_012100915.1
600781,PDT000378535.2,2018-09-17T08:13:24Z,SAMN10075504,GCA_012101435.1
598158,PDT000378544.2,2018-09-17T08:13:26Z,SAMN10075518,GCA_012101355.1
604871,PDT000378586.2,2018-09-17T08:13:35Z,SAMN10075552,GCA_003903535.2
596240,PDT000378625.2,2018-09-17T08:13:43Z,SAMN10075600,GCA_012098995.1
603414,PDT000378635.2,2018-09-17T08:13:45Z,SAMN10075603,GCA_004256265.2
586811,PDT000378664.2,2018-09-17T08:13:51Z,SAMN10075624,GCA_012100715.1
573153,PDT000378672.2,2018-09-17T08:13:53Z,SAMN10075646,GCA_012100635.1
596238,PDT000378674.2,2018-09-17T08:13:53Z,SAMN10075638,GCA_012100735.1
604986,PDT000378713.2,2018-09-17T08:14:00Z,SAMN10075686,GCA_004262065.2
604945,PDT000379459.2,2018-09-18T06:09:36Z,SAMN10079556,GCA_012101985.1
586770,PDT000379473.2,2018-09-18T06:09:38Z,SAMN10079639,GCA_012099915.1
577911,PDT000379546.2,2018-09-18T06:09:51Z,SAMN10079583,GCA_012098535.1
607779,PDT000382865.2,2018-09-22T04:42:01Z,SAMN10103141,GCA_012097225.1
608459,PDT000383900.2,2018-09-24T10:55:57Z,SAMN10106061,GCA_003916985.2
608464,PDT000383911.2,2018-09-24T10:55:59Z,SAMN10106051,GCA_012096885.1
608460,PDT000383921.2,2018-09-24T10:56:01Z,SAMN10106069,GCA_004255505.2
611072,PDT000386972.2,2018-09-29T04:45:49Z,SAMN10144223,GCA_004268445.2
613009,PDT000387106.2,2018-10-01T07:15:55Z,SAMN10147510,GCA_012087615.1
613061,PDT000387108.2,2018-10-01T07:15:55Z,SAMN10147515,GCA_012087575.1
617637,PDT000389352.2,2018-10-08T04:44:05Z,SAMN10187089,GCA_012084455.1
617016,PDT000389368.2,2018-10-08T04:44:07Z,SAMN10187099,GCA_004263405.2
619941,PDT000390570.2,2018-10-12T21:45:43Z,SAMN10232616,GCA_004254845.2
620465,PDT000390816.2,2018-10-14T04:50:40Z,SAMN10238119,GCA_003919575.2
623521,PDT000394233.2,2018-10-23T04:46:55Z,SAMN10269677,GCA_012077595.1
621432,PDT000394245.2,2018-10-23T04:46:58Z,SAMN10269672,GCA_003921295.2
625278,PDT000394246.1,2018-10-23T04:46:58Z,SAMN10269671,GCA_012077555.1
621392,PDT000394264.2,2018-10-23T04:47:03Z,SAMN10269707,GCA_012076685.1
621407,PDT000395681.2,2018-10-24T07:21:21Z,SAMN10281889,GCA_012071465.1
633013,PDT000402773.2,2018-11-04T10:44:20Z,SAMN10370068,GCA_012067675.1
636374,PDT000406930.2,2018-11-13T21:47:42Z,SAMN10410474,GCA_012061415.1
637896,PDT000406952.2,2018-11-14T05:50:21Z,SAMN10416006,GCA_012061365.1
638113,PDT000407931.2,2018-11-16T05:45:57Z,SAMN10432935,GCA_012059425.1
638799,PDT000408659.2,2018-11-18T07:46:06Z,SAMN10437833,GCA_012059005.1
638797,PDT000408660.2,2018-11-18T07:46:07Z,SAMN10437834,GCA_012058965.1
639833,PDT000409956.2,2018-11-22T05:44:40Z,SAMN10460872,GCA_004276275.2
643230,PDT000410735.2,2018-11-27T04:44:25Z,SAMN10474772,GCA_012054785.1
644107,PDT000412173.2,2018-11-29T09:38:59Z,SAMN10495035,GCA_012051265.1
654721,PDT000421884.2,2018-12-21T05:55:23Z,SAMN10621541,GCA_012024385.1
663176,PDT000433919.2,2019-01-10T21:54:19Z,SAMN10719756,GCA_012018465.1
674336,PDT000454526.2,2019-01-29T06:59:00Z,SAMN10835334,GCA_012014085.1
702965,PDT000479100.2,2019-03-18T14:59:13Z,SAMN11149198,GCA_011970735.1
712540,PDT000484174.1,2019-03-30T04:55:55Z,SAMN11289247,GCA_012331155.1
773688,PDT000544253.2,2019-07-15T06:31:22Z,SAMN12272096,GCA_011913415.1
777350,PDT000546957.2,2019-07-22T07:07:22Z,SAMN12329239,GCA_011912485.1
777351,PDT000546960.2,2019-07-22T07:07:22Z,SAMN12329241,GCA_011905645.1
785023,PDT000559304.2,2019-08-10T05:33:18Z,SAMN12546593,GCA_011890245.1
788322,PDT000564283.2,2019-08-15T05:32:30Z,SAMN12573255,GCA_011888445.1
791395,PDT000570431.2,2019-08-22T04:34:37Z,SAMN12617210,GCA_011880705.1
791415,PDT000570438.2,2019-08-22T04:34:38Z,SAMN12617255,GCA_011880345.1
792642,PDT000571059.2,2019-08-22T13:41:11Z,SAMN12617262,GCA_011880145.1
795030,PDT000573890.2,2019-08-26T23:33:14Z,SAMN12630991,GCA_011879645.1
795031,PDT000574012.2,2019-08-27T00:36:53Z,SAMN12633858,GCA_011879625.1
795125,PDT000575367.2,2019-08-29T04:39:04Z,SAMN12648178,GCA_011876965.1
795067,PDT000575375.2,2019-08-29T04:39:06Z,SAMN12648196,GCA_011876305.1
798442,PDT000578360.2,2019-09-01T06:28:06Z,SAMN12669461,GCA_011874285.1
799209,PDT000578905.2,2019-09-02T12:29:17Z,SAMN12670438,GCA_011873985.1
802839,PDT000586368.2,2019-09-14T05:28:09Z,SAMN12747605,GCA_011864005.1
806077,PDT000588681.2,2019-09-19T05:27:32Z,SAMN12783417,GCA_011862425.1
806242,PDT000588689.2,2019-09-19T05:27:33Z,SAMN12783422,GCA_011861465.1
812210,PDT000600095.2,2019-10-04T12:45:33Z,SAMN12909665,GCA_011851565.1
806349,PDT000600102.2,2019-10-04T12:45:35Z,SAMN12909669,GCA_011851985.1
808874,PDT000600113.2,2019-10-04T12:45:37Z,SAMN12909681,GCA_011851745.1
815596,PDT000601751.2,2019-10-06T11:14:50Z,SAMN12920324,GCA_011850845.1
815569,PDT000601756.2,2019-10-06T11:14:51Z,SAMN12920325,GCA_011850425.1
815594,PDT000601930.2,2019-10-07T11:12:24Z,SAMN12924228,GCA_011849585.1
817335,PDT000603028.2,2019-10-09T05:30:20Z,SAMN12995094,GCA_011848645.1
817334,PDT000603031.2,2019-10-09T05:30:20Z,SAMN12995089,GCA_011848715.1
818882,PDT000605003.2,2019-10-12T05:29:31Z,SAMN13020114,GCA_011846245.1
818935,PDT000605004.2,2019-10-12T05:29:32Z,SAMN13020113,GCA_011847385.1
821041,PDT000607593.2,2019-10-14T05:28:57Z,SAMN13022776,GCA_011847095.1
821121,PDT000609617.2,2019-10-17T05:28:56Z,SAMN13041642,GCA_011845185.1
826979,PDT000618342.2,2019-10-26T05:31:57Z,SAMN13116859,GCA_011839545.1
828221,PDT000618549.2,2019-10-27T05:35:25Z,SAMN13118708,GCA_011839325.1
829110,PDT000619111.2,2019-10-28T05:34:27Z,SAMN13134340,GCA_011838825.1
830207,PDT000620836.2,2019-10-31T05:35:48Z,SAMN13160643,GCA_011835895.1
831228,PDT000621330.2,2019-11-01T05:36:41Z,SAMN13172479,GCA_011835555.1
833382,PDT000624264.2,2019-11-06T22:33:09Z,SAMN13208443,GCA_011833215.1
832091,PDT000624279.2,2019-11-06T22:33:12Z,SAMN13208449,GCA_011832795.1
837042,PDT000628732.2,2019-11-16T23:30:41Z,SAMN13293186,GCA_011829535.1
839902,PDT000629677.2,2019-11-18T23:31:15Z,SAMN13315652,GCA_011827475.1
862958,PDT000651758.2,2019-12-31T05:26:54Z,SAMN13701601,GCA_011805045.1
862956,PDT000651784.2,2019-12-31T05:27:01Z,SAMN13701645,GCA_011805085.1
903397,PDT000710984.1,2020-03-21T06:10:26Z,SAMN14417489,GCA_012879495.1
899114,PDT000711028.1,2020-03-21T06:10:42Z,SAMN14417607,GCA_012879935.1
899087,PDT000711041.1,2020-03-21T06:10:46Z,SAMN14417720,GCA_012879015.1
899054,PDT000711053.1,2020-03-21T06:10:52Z,SAMN14417748,GCA_012879965.1
899049,PDT000711099.1,2020-03-21T06:11:09Z,SAMN14417907,GCA_012878795.1
905518,PDT000711417.1,2020-03-22T07:15:30Z,SAMN14420715,GCA_012878575.1
945054,PDT000743773.1,2020-05-22T04:29:52Z,SAMN14992948,GCA_013163025.1
946152,PDT000744580.1,2020-05-23T04:22:01Z,SAMN14999146,GCA_013829165.1
950855,PDT000760269.1,2020-06-05T05:16:15Z,SAMN15103403,GCA_013758115.1
950909,PDT000761301.1,2020-06-06T05:13:34Z,SAMN15147617,GCA_013752175.1
950895,PDT000761323.1,2020-06-07T05:13:46Z,SAMN15155522,GCA_013751995.1
952248,PDT000763622.1,2020-06-12T05:14:10Z,SAMN15216123,GCA_013723845.1
953263,PDT000764800.1,2020-06-14T04:13:35Z,SAMN15230465,GCA_013717225.1
953206,PDT000764801.1,2020-06-14T04:13:36Z,SAMN15230466,GCA_013717265.1
953224,PDT000766520.1,2020-06-15T05:15:24Z,SAMN15233467,GCA_013716585.1
958642,PDT000781783.1,2020-07-04T05:13:28Z,SAMN15446095,GCA_013543515.1
959836,PDT000783402.1,2020-07-06T05:13:51Z,SAMN15453008,GCA_013535755.1
961306,PDT000785739.2,2020-07-12T05:13:40Z,SAMN15504534,GCA_013513625.1
965576,PDT000796356.2,2020-07-26T05:14:08Z,SAMN15639982,GCA_013701905.1
967749,PDT000799892.1,2020-07-31T05:14:55Z,SAMN15680238,GCA_013982635.1
969537,PDT000803130.2,2020-08-07T05:14:29Z,SAMN15738501,GCA_014095415.1
972931,PDT000810298.1,2020-08-15T06:14:39Z,SAMN15814278,GCA_014347975.1
975188,PDT000816940.1,2020-08-20T15:16:32Z,SAMN15858885,GCA_014256625.1
975360,PDT000817742.2,2020-08-23T05:16:27Z,SAMN15878062,GCA_014272905.1
976696,PDT000819617.2,2020-08-25T05:14:41Z,SAMN15888960,GCA_014291035.1
977899,PDT000822543.1,2020-08-28T05:15:41Z,SAMN15913856,GCA_014394885.1
977944,PDT000822545.1,2020-08-28T05:15:42Z,SAMN15913842,GCA_014394785.1
980856,PDT000829746.1,2020-09-04T05:18:27Z,SAMN16053950,GCA_014479295.1
980905,PDT000829750.1,2020-09-04T05:18:29Z,SAMN16053972,GCA_014472975.1
981808,PDT000830168.1,2020-09-05T05:17:50Z,SAMN16063487,GCA_014508905.1
981817,PDT000830174.1,2020-09-05T05:17:51Z,SAMN16063489,GCA_014508825.1
984429,PDT000833728.1,2020-09-10T04:18:45Z,SAMN16090322,GCA_014518605.1
985426,PDT000834937.1,2020-09-12T05:22:25Z,SAMN16112451,GCA_014546245.1
985347,PDT000834939.1,2020-09-12T05:22:25Z,SAMN16112453,GCA_014546185.1
987908,PDT000838800.1,2020-09-18T04:29:38Z,SAMN16201731,GCA_014626835.1
988715,PDT000839442.1,2020-09-20T05:20:31Z,SAMN16221578,GCA_014663335.1
995834,PDT000853688.1,2020-10-03T04:15:32Z,SAMN16354248,GCA_015154395.1
996733,PDT000854624.1,2020-10-05T04:23:46Z,SAMN16363756,GCA_015139095.1
949206,PDT000854760.1,2020-10-05T05:29:06Z,SAMN16364000,GCA_015136675.1
952298,PDT000854912.1,2020-10-05T05:29:49Z,SAMN16364154,GCA_015171255.1
974565,PDT000854920.1,2020-10-05T05:29:51Z,SAMN16364149,GCA_015133615.1
998504,PDT000859077.1,2020-10-09T05:22:49Z,SAMN16399089,GCA_015012395.1
1001158,PDT000859916.1,2020-10-12T04:29:15Z,SAMN16415666,GCA_014914165.1
1003394,PDT000862511.1,2020-10-20T00:27:09Z,SAMN16452431,GCA_014959605.1
1003403,PDT000862517.1,2020-10-20T00:27:10Z,SAMN16452424,GCA_014959505.1
1010188,PDT000867307.1,2020-10-26T05:19:30Z,SAMN16547516,GCA_014962165.1
1010187,PDT000867308.1,2020-10-26T05:19:30Z,SAMN16547515,GCA_014970005.1
1013330,PDT000871488.1,2020-10-29T05:22:45Z,SAMN16583899,GCA_015072905.1
1013301,PDT000871490.1,2020-10-29T05:22:46Z,SAMN16583900,GCA_015072965.1
1014003,PDT000872694.1,2020-10-30T06:26:21Z,SAMN16596969,GCA_015173785.1
1018894,PDT000883311.1,2020-11-09T06:24:05Z,SAMN16705176,GCA_015293525.1
1024972,PDT000889826.1,2020-11-15T06:24:21Z,SAMN16796813,GCA_015479625.1
1036556,PDT000900671.1,2020-11-30T06:26:46Z,SAMN16952155,GCA_015697615.1
1040655,PDT000904921.1,2020-12-06T06:25:20Z,SAMN17006836,GCA_015847305.1
1136525,PDT000986637.1,2021-03-19T05:23:21Z,SAMN18352170,GCA_017733035.1
1136526,PDT000986638.1,2021-03-19T05:23:21Z,SAMN18352171,GCA_017733015.1
1146387,PDT000991762.1,2021-03-28T04:23:52Z,SAMN18520333,GCA_017685155.1
1168621,PDT001017266.1,2021-05-02T05:28:08Z,SAMN18955849,GCA_018225605.1
1180016,PDT001045712.1,2021-05-25T05:32:26Z,SAMN19313960,GCA_018497445.1
1229686,PDT001078190.1,2021-06-28T12:36:09Z,SAMN19904585,GCA_019049025.1
1229713,PDT001078200.1,2021-06-28T20:34:11Z,SAMN19904579,GCA_019056195.1
1229716,PDT001078229.1,2021-06-29T01:38:13Z,SAMN19904582,GCA_019056035.1
1242878,PDT001081452.1,2021-07-04T04:32:41Z,SAMN20054807,GCA_019107465.1
1241585,PDT001081454.1,2021-07-04T04:32:42Z,SAMN20054811,GCA_019107445.1
1242914,PDT001081466.1,2021-07-04T04:32:45Z,SAMN20054809,GCA_019107205.1
1247835,PDT001083493.1,2021-07-07T04:29:31Z,SAMN20084498,GCA_019151665.1
1257258,PDT001086555.1,2021-07-11T04:40:26Z,SAMN20163963,GCA_019194615.1
1257310,PDT001086565.1,2021-07-11T04:40:29Z,SAMN20163967,GCA_019194455.1
1263997,PDT001090592.1,2021-07-16T07:28:43Z,SAMN20250502,GCA_019262065.1
1269144,PDT001091563.1,2021-07-19T05:27:52Z,SAMN20296291,GCA_019267995.1
1187060,PDT001102668.1,2021-08-07T16:28:19Z,SAMN20550613,GCA_019538195.1
1276783,PDT001102765.1,2021-08-07T16:28:47Z,SAMN20550448,GCA_019533035.1
1139514,PDT001102766.1,2021-08-07T16:28:47Z,SAMN20550468,GCA_019533055.1
